MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,4.110873864173311,8.881975184248867,1,1,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,2,0.0,3,4,1,4,4,0,0,632,6,0.0,148,780,1,0,1,4,780,0,0.0,780,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1973.0,3,1,352,5,5,2,196,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,1,2008,8,4,124900
20,3,4.1588830833596715,9.47830431356186,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,2,0.0,3,4,2,2,4,4,0,941,6,0.0,217,1158,1,0,1,4,1158,0,0.0,1158,1,0.0,1,1,3,0.6931471805599453,2,5,6,0,3,5,2006.0,3,2,576,5,5,2,0,3.9318256327243257,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,6,5,158000
75,4,4.110873864173311,8.881975184248867,1,1,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,2,0.0,3,4,0,4,0,4,6,0,6,0.0,530,530,1,4,0,4,581,530,0.0,1111,0,0.0,1,0,3,0.6931471805599453,1,6,6,0,3,5,1935.0,3,1,288,5,5,0,0,0.0,4.976733742420574,0.0,0.0,0.0,3,4,1,0.0,3,2007,8,4,101000
120,3,3.8066624897703196,8.770749549138642,1,1,0,3,0,4,0,16,2,2,4,2,8,5,2006,2006,1,1,12,13,3,5.187385805840755,2,4,2,2,1,2,2,24,6,0.0,1346,1370,1,0,1,4,1370,0,0.0,1370,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2006.0,2,2,484,5,5,2,120,3.912023005428146,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2007,8,4,202500
70,4,3.9318256327243257,9.239996256883693,1,1,0,0,0,4,0,17,6,1,0,5,7,6,1921,1950,1,1,11,12,2,0.0,3,4,0,4,4,4,6,0,6,0.0,576,576,1,2,1,4,902,808,0.0,1710,0,0.0,2,0,3,0.6931471805599453,3,9,6,0,3,5,1990.0,3,2,480,5,5,2,12,2.4849066497880004,4.174387269895637,0.0,0.0,0.0,3,0,1,0.0,4,2010,8,4,140000
60,3,4.248495242049359,9.145908511816794,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1997,1998,1,1,12,13,1,6.352629396319567,3,4,2,2,4,4,2,739,6,0.0,318,1057,1,0,1,4,1057,977,0.0,2034,1,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,1998.0,2,2,645,5,5,2,576,3.6109179126442243,0.0,0.0,0.0,0.0,3,0,1,0.0,2,2009,8,4,219500
60,3,4.343805421853684,9.16868469670735,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,1,5.84354441703136,2,4,2,0,4,0,6,0,6,0.0,1143,1143,1,0,1,4,1143,1330,0.0,2473,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,2,3,2004.0,2,3,852,5,5,2,192,5.0238805208462765,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2007,8,4,317000
20,3,4.248495242049359,9.898525260706313,1,1,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,1,9,10,1,5.662960480135946,3,4,1,2,4,1,2,912,6,0.0,1035,1947,1,4,1,4,2207,0,0.0,2207,1,0.0,2,0,3,0.6931471805599453,3,7,2,1,2,1,1970.0,2,2,576,5,5,2,301,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2010,8,4,180000
20,3,4.290459441148391,9.274816391160547,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,5.123963979403259,2,4,2,2,4,0,2,1013,6,0.0,440,1453,1,0,1,4,1479,0,0.0,1479,1,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2003.0,2,2,558,5,5,2,144,3.4011973816621555,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,226000
30,4,3.871201010907891,8.435766192720509,1,1,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,2,0.0,3,2,1,4,4,4,6,0,6,0.0,747,747,1,4,1,4,747,0,0.0,747,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,1945.0,3,1,220,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,80000
50,3,4.406719247264253,9.654641503869545,1,1,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,2,0.0,2,4,1,4,4,4,1,603,6,0.0,701,1304,2,4,1,4,1304,983,0.0,2287,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,5,1,1953.0,0,2,667,5,5,2,0,3.091042453358316,4.74493212836325,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,225000
20,3,4.564348191467836,9.521641310026597,1,1,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,1,9,10,1,7.017506142941256,3,2,1,2,4,1,0,1880,6,0.0,343,2223,1,0,1,4,2223,0,0.0,2223,1,0.0,2,0,3,0.6931471805599453,3,8,6,2,2,1,1973.0,0,2,516,5,5,2,300,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2007,8,4,244000
20,3,4.248495242049359,8.935903526274423,1,1,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,1,6,10,2,0.0,3,4,1,4,4,4,0,565,6,0.0,280,845,1,4,1,4,845,0,0.0,845,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1987.0,3,2,360,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,129500
60,3,4.31748811353631,9.224440496354964,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,3.713572066704308,3,4,2,2,4,4,6,0,6,0.0,832,832,1,2,1,4,885,833,0.0,1718,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1998.0,0,2,427,5,5,2,0,4.553876891600541,0.0,0.0,5.676753802268282,0.0,3,4,1,0.0,12,2009,8,4,185000
20,3,4.454347296253507,9.23024103368252,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,13,14,1,4.653960350157523,3,4,1,4,4,4,0,320,1,5.8944028342648505,404,1086,1,2,1,4,1086,0,0.0,1086,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1989.0,3,2,490,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,5,2010,8,4,144900
50,4,4.110873864173311,8.66406026722579,1,1,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,12,13,2,0.0,2,2,1,1,4,4,6,0,6,0.0,840,840,1,2,0,4,840,765,0.0,1605,0,0.0,2,0,3,1.0986122886681098,3,8,6,0,3,5,1915.0,3,1,379,5,5,2,0,0.0,5.313205979041787,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,107400
180,4,3.091042453358316,7.3758821482150125,1,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0.0,3,4,1,2,4,1,2,462,6,0.0,0,462,1,4,1,4,526,462,0.0,988,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,3,1973.0,3,1,297,5,5,2,120,4.624972813284271,0.0,0.0,0.0,0.0,3,1,1,0.0,11,2009,8,4,91000
20,3,4.248495242049359,9.04499391938819,1,1,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,2,0.0,3,4,1,4,4,4,0,228,6,0.0,724,952,1,0,1,0,952,0,0.0,952,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1956.0,3,1,283,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2008,8,4,135750
50,4,3.9318256327243257,9.063694791634697,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,2,0.0,3,4,1,4,4,4,1,336,2,3.7376696182833684,295,672,1,4,1,4,1072,213,0.0,1285,1,0.0,1,0,2,0.6931471805599453,3,6,2,0,3,5,1948.0,3,1,240,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,1,2008,8,4,127000
90,3,4.290459441148391,9.285355075781629,1,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,2,0.0,3,4,1,4,4,4,6,0,6,0.0,1768,1768,1,4,0,4,1768,0,0.0,1768,0,0.0,2,0,4,1.0986122886681098,3,8,6,0,3,6,0.0,1,0,0,3,3,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,136500
50,4,4.110873864173311,9.25349564229011,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0.0,440,440,1,2,1,4,682,548,0.0,1230,0,0.0,1,1,2,0.6931471805599453,3,5,6,0,3,5,1966.0,3,2,440,5,5,2,74,0.0,4.859812404361672,0.0,0.0,0.0,3,2,1,0.0,5,2009,8,4,110000
60,3,4.61512051684126,9.472781556562168,1,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,6.3578422665081,3,2,1,2,4,4,5,448,6,0.0,448,896,1,4,1,4,1182,960,0.0,2142,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,1,1968.0,0,1,509,5,5,2,0,4.290459441148391,0.0,0.0,5.53338948872752,0.0,3,4,1,0.0,6,2009,8,4,193500
120,4,3.4965075614664802,8.412054873292933,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,6.095824562432225,3,2,2,0,1,4,2,1201,6,0.0,36,1237,1,0,1,4,1337,0,0.0,1337,1,0.0,2,0,2,0.6931471805599453,3,5,6,0,3,1,1998.0,0,2,405,5,5,2,0,5.298317366548036,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2006,8,4,153500
20,3,4.3694478524670215,9.230829038403499,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,6.150602768446279,3,4,2,2,4,4,2,33,6,0.0,1530,1563,1,0,1,4,1563,0,0.0,1563,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,1,2007.0,2,3,758,5,5,2,144,4.605170185988092,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2008,8,4,245000
20,3,4.394449154672439,9.09301972939964,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,4.204692619390966,3,4,1,4,4,4,6,0,6,0.0,1065,1065,1,2,1,4,1065,0,0.0,1065,0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,5,1974.0,3,2,461,5,5,2,74,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,0,4,126500
80,3,4.248495242049359,9.051461866908694,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,3.1354942159291497,3,4,2,2,4,4,6,0,6,0.0,384,384,1,2,1,4,804,670,0.0,1474,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,3,1995.0,0,2,400,5,5,2,120,4.290459441148391,0.0,0.0,0.0,0.0,3,4,3,6.55250788703459,5,2009,8,4,168500
60,3,4.804021044733257,9.684086987500752,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,5.652489180268651,2,4,1,2,4,4,6,0,6,0.0,1288,1288,1,0,1,4,1301,1116,0.0,2417,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1,1991.0,3,2,462,5,5,2,127,4.418840607796598,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,8,4,260000
60,3,4.812184355372417,9.385301574363845,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0.0,684,684,1,0,1,4,684,876,0.0,1560,0,0.0,2,1,3,0.6931471805599453,2,6,6,1,2,3,2005.0,0,2,400,5,5,2,100,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2009,8,4,174000
160,1,3.713572066704308,8.281977058867758,1,2,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,4.343805421853684,2,4,2,2,4,0,6,0,6,0.0,612,612,1,0,1,4,612,612,0.0,1224,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2009.0,2,2,528,5,5,2,0,5.459585514144159,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,6,5,164500
50,0,4.663439094112067,9.044403844431551,1,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,2,0.0,1,1,1,4,0,4,6,0,6,0.0,1013,1013,1,4,0,4,1013,0,6.2422232654551655,1526,0,0.0,1,0,2,0.6931471805599453,1,6,6,0,3,6,0.0,1,0,0,3,3,0,0,0.0,5.056245805348308,0.0,0.0,0.0,3,2,1,0.0,10,2009,3,0,85000
20,3,4.110873864173311,8.996032669324372,1,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,2,0.0,3,4,2,2,4,4,2,588,6,0.0,402,990,1,0,1,4,990,0,0.0,990,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,123600
20,3,4.110873864173311,8.881975184248867,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,2,0.0,3,4,3,3,2,3,4,0,4,0.0,0,0,1,4,1,0,1040,0,0.0,1040,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1950.0,3,2,420,5,5,2,0,3.4011973816621555,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,109900
20,3,4.454347296253507,9.04793908261736,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,5.318119993844216,3,4,1,4,4,4,5,600,6,0.0,635,1235,1,4,1,4,1235,0,0.0,1235,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,1,1961.0,3,2,480,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,12,2006,8,0,98600
30,3,4.394449154672439,9.500095294588894,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,2,0.0,3,2,0,2,4,4,0,713,6,0.0,163,876,1,0,1,4,964,0,0.0,964,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1921.0,3,2,432,5,5,2,0,0.0,3.8066624897703196,0.0,0.0,0.0,3,4,1,0.0,8,2009,8,4,163500
190,0,4.110873864173311,8.881975184248867,1,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,2,0.0,3,4,0,4,0,2,5,1046,6,0.0,168,1214,2,0,0,4,1260,1031,0.0,2291,0,0.6931471805599453,2,0,4,1.0986122886681098,3,9,6,1,2,5,1900.0,3,2,506,5,5,2,0,0.0,0.0,0.0,4.605170185988092,0.0,3,4,1,0.0,11,2007,8,4,133900
60,3,4.248495242049359,9.141847375530883,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0.0,3,2,2,2,4,4,2,648,6,0.0,176,824,1,0,1,4,905,881,0.0,1786,1,0.0,2,1,3,0.6931471805599453,2,7,6,0,3,1,1997.0,2,2,684,5,5,2,0,5.093750200806762,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,204750
60,3,4.248495242049359,9.186662244621605,1,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,1,4.23410650459726,0,2,2,2,1,4,0,310,6,0.0,370,680,1,2,1,4,680,790,0.0,1470,0,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,3,1993.0,0,2,420,5,5,2,232,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,3,6.175867270105761,4,2009,8,4,185000
20,3,4.3694478524670215,9.236495329453033,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,5.214935757608986,2,4,2,2,4,0,0,1162,6,0.0,426,1588,1,0,1,4,1588,0,0.0,1588,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1999.0,2,2,472,5,5,2,158,3.4011973816621555,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2006,8,4,214000
20,3,4.30406509320417,9.298534382712099,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,3.8918202981106265,3,4,1,4,4,4,5,520,6,0.0,440,960,1,4,1,1,960,0,0.0,960,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1965.0,0,1,432,5,5,1,120,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,94750
30,3,4.454347296253507,9.271059107010888,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,0,108,6,0.0,350,458,1,1,0,4,835,0,0.0,835,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,2,1920.0,3,1,366,1,5,2,0,0.0,4.356708826689592,0.0,0.0,0.0,3,4,3,5.993961427306569,5,2010,0,0,83000
20,3,4.356708826689592,9.140025198061156,1,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,2,0.0,3,4,1,4,4,4,0,569,6,0.0,381,950,1,1,1,4,1225,0,0.0,1225,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,6,0.0,1,0,0,3,3,2,352,0.0,0.0,0.0,0.0,0.0,3,4,3,5.993961427306569,1,2010,8,4,128950
20,3,4.248495242049359,9.268986567408916,1,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,3.367295829986474,3,4,2,4,4,2,0,1200,6,0.0,410,1610,1,2,1,4,1610,0,0.0,1610,1,0.0,2,0,3,0.6931471805599453,2,6,6,2,5,1,1977.0,2,2,480,5,5,2,168,4.23410650459726,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2010,8,4,205000
60,3,4.356708826689592,9.127719343287845,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,5.820082930352362,2,4,1,2,4,4,6,0,6,0.0,741,741,1,4,1,4,977,755,0.0,1732,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1985.0,0,2,476,5,5,2,192,3.8501476017100584,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,178000
90,3,4.174387269895637,8.856376036730422,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,2,0.0,3,1,3,3,2,3,4,0,4,0.0,0,0,1,4,1,4,1535,0,0.0,1535,0,0.0,2,0,4,1.0986122886681098,3,8,6,0,3,1,1979.0,3,2,410,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,2,118964
20,3,4.553876891600541,9.249849505070895,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,1226,1226,1,0,1,4,1226,0,0.0,1226,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2009.0,2,3,740,5,5,2,0,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,198900
50,4,4.248495242049359,8.95660873889395,1,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,1,6.398594934535208,3,1,2,4,4,4,3,224,6,0.0,816,1040,1,0,1,1,1226,592,0.0,1818,0,0.0,1,1,4,0.6931471805599453,3,7,6,2,5,5,1951.0,3,1,240,5,5,2,0,0.0,0.0,0.0,5.220355825078324,0.0,3,4,1,0.0,6,2007,8,4,169500
60,1,4.330733340286331,9.145908511816794,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,6.645090969505644,2,4,2,0,4,4,6,0,6,0.0,1053,1053,1,0,1,4,1053,939,0.0,1992,0,0.0,2,1,3,0.6931471805599453,2,9,6,1,2,1,2003.0,2,2,648,5,5,2,140,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2008,8,4,250000
30,4,4.110873864173311,9.287394001418473,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,2,0.0,3,4,0,1,4,4,6,0,6,0.0,641,641,1,2,1,4,1047,0,0.0,1047,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,5,1954.0,3,1,273,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3,4,3,6.111467339502679,8,2007,8,4,100000
20,4,3.9318256327243257,8.699681400989514,1,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,2,0.0,3,4,1,4,4,4,0,104,1,5.135798437050262,516,789,1,0,1,4,789,0,0.0,789,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1948.0,3,1,250,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2008,8,5,115000
50,4,4.454347296253507,9.04793908261736,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,2,0.0,3,4,1,4,4,4,6,0,6,0.0,793,793,2,4,0,1,997,520,0.0,1517,0,0.0,2,0,3,0.6931471805599453,1,7,6,0,3,6,0.0,1,0,0,3,3,0,0,0.0,4.976733742420574,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,115000
20,3,4.663439094112067,9.371778717853713,1,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,1,6.175867270105761,3,4,1,2,4,4,1,705,6,0.0,1139,1844,1,0,1,4,1844,0,0.0,1844,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,5,1,1977.0,2,2,546,5,5,2,0,4.812184355372417,0.0,0.0,0.0,0.0,3,2,1,0.0,1,2010,0,4,190000
50,3,4.330733340286331,9.161780181360806,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,2,0.0,3,4,1,4,0,4,5,444,6,0.0,550,994,1,2,1,4,1216,639,0.0,1855,0,0.0,2,0,4,0.6931471805599453,3,7,6,0,3,1,1954.0,3,1,325,5,5,2,182,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2006,8,4,136900
80,3,4.248495242049359,8.955577146281511,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,2,250,6,0.0,134,384,1,0,1,4,774,656,0.0,1430,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,3,2000.0,0,2,400,5,5,2,180,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,180000
60,3,4.356708826689592,9.20693457884135,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,3,5.3981627015177525,2,4,2,0,4,0,2,984,6,0.0,280,1264,1,0,1,4,1282,1414,0.0,2696,1,0.0,2,1,4,0.6931471805599453,0,10,6,1,2,3,2007.0,0,3,792,5,5,2,120,5.220355825078324,0.0,0.0,5.1298987149230735,0.0,3,4,1,0.0,10,2007,6,5,383970
20,3,4.248495242049359,9.952325334619427,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,1,5.220355825078324,3,2,1,2,4,2,0,35,5,6.76849321164863,905,1809,1,4,1,4,2259,0,0.0,2259,1,0.0,2,0,3,0.6931471805599453,2,7,6,2,2,2,1953.0,3,2,450,5,5,2,166,4.795790545596741,5.262690188904886,0.0,0.0,0.0,3,2,1,0.0,10,2007,0,0,217000
70,3,4.127134385045092,8.890135107818843,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,2,0.0,3,4,1,4,4,4,0,774,3,5.017279836814924,104,1028,1,0,1,4,1436,884,0.0,2320,1,0.0,2,1,3,0.6931471805599453,2,9,6,1,5,5,1945.0,3,1,180,5,5,2,224,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,7,2007,8,4,259500
160,1,3.5553480614894135,8.080546965824498,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,7.029972911706386,3,4,2,2,4,4,2,419,6,0.0,310,729,1,2,1,4,729,729,0.0,1458,0,0.0,2,1,2,0.6931471805599453,3,5,6,1,1,5,1999.0,3,2,440,5,5,2,0,3.4965075614664802,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,176000
20,3,4.248495242049359,9.360224821513475,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,1,4.762173934797756,3,4,1,4,4,4,3,170,1,6.508769136971682,252,1092,1,4,1,4,1092,0,0.0,1092,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,4,1,1962.0,3,1,288,5,5,2,0,3.044522437723423,4.976733742420574,0.0,0.0,0.0,3,4,1,0.0,9,2009,8,4,139000
20,3,4.31748811353631,9.052164937010307,1,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,1125,1125,1,2,1,4,1125,0,0.0,1125,0,0.0,1,1,2,0.6931471805599453,3,5,6,0,3,1,2007.0,3,2,430,5,5,2,80,4.174387269895637,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2007,6,5,155000
60,3,4.51085950651685,9.423595190540022,1,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,2,0.0,3,4,2,2,4,2,2,1470,6,0.0,203,1673,1,2,1,4,1699,1523,0.0,3222,1,0.0,3,0,5,0.6931471805599453,2,11,6,2,5,1,1990.0,3,3,594,5,5,2,367,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,320000
60,3,4.189654742026425,9.043340831280013,1,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,728,728,1,0,1,4,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,1,2005.0,0,2,390,5,5,2,0,3.2188758248682006,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,6,5,163990
80,3,4.248495242049359,9.973666387157374,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,2,0.0,3,4,1,4,4,1,0,938,6,0.0,0,938,1,0,1,4,988,0,0.0,988,1,0.0,1,0,1,0.6931471805599453,3,4,6,2,5,1,1969.0,3,2,540,5,5,2,0,4.875197323201151,0.0,4.875197323201151,0.0,0.0,3,4,1,0.0,10,2006,8,4,180000
