MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF
60,4.356708826689592,9.20693457884135,7,5,2007,2007,5.3981627015177525,280,1414,0.0,2696,1,0.0,2,1,4,0.6931471805599453,10,1,2007.0,3,792,120,5.220355825078324,0.0,0.0,5.1298987149230735,0.0,0.0,10,2007,383970,2546
20,4.248495242049359,9.952325334619427,6,5,1953,1953,5.220355825078324,905,0,0.0,2259,1,0.0,2,0,3,0.6931471805599453,7,2,1953.0,2,450,166,4.795790545596741,5.262690188904886,0.0,0.0,0.0,0.0,10,2007,217000,4068
70,4.127134385045092,8.890135107818843,6,8,1945,2002,0.0,104,884,0.0,2320,1,0.0,2,1,3,0.6931471805599453,9,1,1945.0,1,180,224,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,259500,2464
160,3.555348061489413,8.080546965824498,6,5,1999,1999,7.029972911706386,310,729,0.0,1458,0,0.0,2,1,2,0.6931471805599453,5,1,1999.0,2,440,0,3.49650756146648,0.0,0.0,0.0,0.0,0.0,6,2007,176000,1458
20,4.248495242049359,9.360224821513476,5,5,1962,1962,4.762173934797756,252,0,0.0,1092,0,0.6931471805599453,1,0,3,0.6931471805599453,6,1,1962.0,1,288,0,3.044522437723423,4.976733742420574,0.0,0.0,0.0,0.0,9,2009,139000,2184
20,4.31748811353631,9.052164937010309,5,5,2006,2007,0.0,1125,0,0.0,1125,0,0.0,1,1,2,0.6931471805599453,5,0,2007.0,2,430,80,4.174387269895637,0.0,0.0,0.0,0.0,0.0,4,2007,155000,2250
60,4.51085950651685,9.423595190540022,7,5,1990,1990,0.0,203,1523,0.0,3222,1,0.0,3,0,5,0.6931471805599453,11,2,1990.0,3,594,367,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,320000,3372
60,4.189654742026425,9.043340831280013,6,5,2005,2006,0.0,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,8,1,2005.0,2,390,0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,7,2006,163990,1456
80,4.248495242049359,9.973666387157374,6,5,1969,1969,0.0,0,0,0.0,988,1,0.0,1,0,1,0.6931471805599453,4,2,1969.0,2,540,0,4.875197323201151,0.0,4.875197323201151,0.0,0.0,0.0,10,2006,180000,1926
50,3.9318256327243257,8.709630081951286,4,5,1939,1950,0.0,732,351,0.0,1123,0,0.0,1,0,3,0.6931471805599453,4,0,1979.0,1,264,0,0.0,4.948759890378168,0.0,0.0,0.0,0.0,6,2007,100000,1504
20,4.330733340286331,9.155356063643422,6,7,1958,1958,4.912654885736052,510,0,0.0,1080,0,0.0,1,0,3,0.6931471805599453,5,0,1958.0,1,288,0,0.0,0.0,0.0,4.875197323201151,0.0,0.0,6,2008,136000,2160
120,4.02535169073515,8.973731569708402,6,5,1993,1993,0.0,899,0,0.0,1199,0,0.0,2,0,2,0.6931471805599453,5,0,1993.0,2,530,0,4.158883083359672,0.0,0.0,0.0,0.0,0.0,3,2008,153900,2398
20,3.8918202981106265,9.743553514619803,6,5,1979,1998,0.0,1362,0,0.0,1586,0,0.0,2,0,3,0.6931471805599453,7,1,1979.0,2,435,192,0.0,0.0,0.0,0.0,0.0,0.0,1,2009,181000,2948
190,4.110873864173311,8.821879862683842,6,8,1935,1982,0.0,30,0,5.459585514144159,754,1,0.0,1,0,2,0.6931471805599453,5,0,0.0,0,0,53,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,84500,1040
120,4.248495242049359,8.502891406705377,6,5,1976,1976,0.0,958,0,0.0,958,0,0.0,2,0,2,0.6931471805599453,5,1,1977.0,2,440,0,5.327876168789581,0.0,0.0,0.0,0.0,0.0,2,2007,128000,2036
45,4.02535169073515,8.386856689688234,5,7,1930,1950,0.0,556,0,0.0,840,0,0.0,1,0,3,0.6931471805599453,5,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,87000,1512
60,4.248495242049359,8.934718614016768,6,5,1966,1966,5.58724865840025,148,688,0.0,1348,0,0.0,1,1,3,0.6931471805599453,6,1,1966.0,2,453,188,4.691347882229144,0.0,0.0,0.0,0.0,0.0,7,2006,155000,1320
20,4.248495242049359,9.102086786535928,5,7,1958,1991,4.454347296253507,413,0,0.0,1053,0,0.6931471805599453,1,1,3,0.6931471805599453,6,0,1998.0,2,750,0,4.394449154672439,0.0,5.198497031265826,0.0,0.0,0.0,7,2006,150000,2061
60,4.48863636973214,9.561067663645012,7,6,1966,1966,5.736572297479192,479,941,0.0,2157,0,0.0,2,1,4,0.6931471805599453,8,2,1966.0,2,487,105,4.204692619390966,0.0,0.0,0.0,0.0,0.0,5,2006,226000,2140
60,4.248495242049359,9.411238314343072,6,5,2000,2000,3.713572066704308,297,1032,0.0,2054,1,0.0,2,1,3,0.6931471805599453,7,1,2000.0,2,390,24,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,7,2009,244000,2014
20,4.330733340286331,8.907747686788648,5,6,1959,2002,0.0,658,0,0.0,1327,1,0.0,1,0,3,0.6931471805599453,7,0,1974.0,2,624,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,150750,2390
20,4.248495242049359,8.832587702434553,8,5,2001,2002,4.919980925828125,262,0,0.0,1296,1,0.0,2,0,2,0.6931471805599453,6,0,2001.0,2,471,192,3.258096538021482,0.0,0.0,0.0,0.0,0.0,6,2009,220000,2563
20,4.3694478524670215,9.243388226022384,5,6,1968,1993,0.0,891,0,0.0,1721,0,0.0,2,1,3,0.6931471805599453,7,1,1968.0,2,440,0,4.574710978503383,5.198497031265826,0.0,0.0,0.0,0.0,7,2006,180000,3182
20,4.394449154672439,9.249657234353132,7,6,1970,1970,5.666426688112432,1304,0,0.0,1682,0,0.0,2,0,3,0.6931471805599453,7,1,1970.0,2,530,98,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,174000,2986
20,4.248495242049359,9.245321340871428,5,5,1967,1967,5.2832037287379885,519,0,0.0,1214,0,0.0,2,0,3,0.6931471805599453,5,1,1967.0,1,318,0,4.718498871295094,0.0,0.0,0.0,0.0,0.0,7,2007,143000,2428
90,4.418840607796598,9.312084355859469,7,5,1988,1989,4.262679877041316,1907,0,0.0,1959,0,0.0,3,0,5,1.0986122886681098,9,0,1989.0,3,766,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,171000,3866
60,4.30406509320417,9.112396727646056,8,5,1999,2000,5.771441123130016,336,848,0.0,1852,0,0.0,2,1,3,0.6931471805599453,7,2,1999.0,3,660,224,4.672828834461906,0.0,0.0,0.0,0.0,0.0,12,2008,230000,2008
60,4.189654742026425,9.64387450001194,6,5,1997,1997,0.0,107,836,0.0,1764,1,0.0,2,1,3,0.6931471805599453,7,0,1997.0,2,470,276,4.605170185988092,0.0,0.0,0.0,0.0,0.0,8,2009,231500,1856
20,4.262679877041316,9.259225769705994,4,5,1971,1971,0.0,432,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,5,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,115000,1728
20,4.3694478524670215,9.362718052397064,7,5,2005,2005,0.0,434,0,0.0,1734,1,0.0,2,0,3,0.6931471805599453,7,0,2005.0,2,660,160,3.218875824868201,0.0,0.0,0.0,0.0,0.0,1,2006,260000,3468
50,4.276666119016055,9.050288983827956,5,4,1952,1952,0.0,403,475,0.0,1385,0,0.0,2,0,4,0.6931471805599453,6,0,2000.0,2,720,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,166000,1820
20,4.3694478524670215,9.243388226022384,7,5,1999,1999,5.214935757608986,811,0,0.0,1501,1,0.0,2,0,3,0.6931471805599453,6,0,1999.0,2,577,144,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,6,2009,204000,2991
90,4.262679877041316,9.116139576577355,5,5,1963,1963,5.820082930352362,396,0,0.0,1728,1,0.0,2,0,6,1.0986122886681098,10,0,1963.0,2,504,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,125000,3456
160,3.218875824868201,7.833203948641057,6,5,2004,2006,3.9318256327243257,970,739,0.0,1709,0,0.0,2,0,3,0.6931471805599453,7,0,2004.0,2,380,0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,4,2006,130000,1940
30,3.951243718581428,8.71948076085107,5,7,1931,1993,0.0,506,0,0.0,875,1,0.0,1,0,2,0.6931471805599453,5,0,1931.0,1,180,48,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,105000,1590
60,4.248495242049359,9.159678457173955,7,5,2001,2001,5.198497031265826,884,1151,0.0,2035,0,0.0,2,1,3,0.6931471805599453,8,1,2001.0,2,434,144,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2010,222500,1768
20,4.158883083359672,8.922791623969637,7,5,2004,2005,4.795790545596741,400,0,0.0,1080,1,0.0,1,0,3,0.6931471805599453,6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,141000,2160
50,4.248495242049359,8.738895704934043,5,4,1936,1950,0.0,896,448,0.0,1344,0,0.0,1,0,3,0.6931471805599453,7,0,1936.0,1,240,200,4.74493212836325,0.0,0.0,0.0,0.0,0.0,4,2006,115000,1792
20,4.795790545596741,9.24541789858888,5,6,1975,1975,0.0,253,0,0.0,969,0,0.0,1,1,3,0.6931471805599453,5,0,1975.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,122000,1938
20,4.68213122712422,9.539068413863964,8,5,2007,2008,6.07993319509559,310,0,0.0,1710,1,0.0,2,0,2,0.6931471805599453,6,1,2007.0,3,866,0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,1,2008,372402,3420
60,4.248495242049359,9.602652693506046,6,5,1971,1971,5.53338948872752,409,896,0.0,1993,0,0.0,2,1,4,0.6931471805599453,8,1,1971.0,2,495,0,4.204692619390966,0.0,0.0,0.0,0.0,0.0,6,2006,190000,1922
20,4.248495242049359,9.510519035757246,6,7,1960,1975,0.0,93,0,0.0,1252,1,0.0,1,0,1,0.6931471805599453,4,1,1960.0,2,564,409,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,235000,2854
30,4.442651256490317,9.33617975681533,6,5,1923,1950,0.0,1200,0,0.0,1200,0,0.0,1,0,4,0.6931471805599453,7,0,1923.0,1,312,0,0.0,5.43372200355424,0.0,0.0,0.0,0.0,3,2006,125000,2400
50,4.110873864173311,9.169622538697624,6,5,1924,1950,0.0,572,524,0.0,1096,0,0.0,1,0,2,0.6931471805599453,5,0,0.0,0,0,0,2.19722457733622,4.859812404361672,0.0,0.0,0.0,0.0,4,2008,79000,1144
20,4.110873864173311,8.881975184248867,5,7,1950,1950,0.0,0,0,0.0,1040,0,0.0,1,0,2,0.6931471805599453,5,0,1950.0,2,625,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,109500,1040
60,4.532599493153256,9.392995206560258,8,5,2009,2010,4.442651256490317,774,1194,0.0,1968,0,0.0,2,1,4,0.6931471805599453,8,1,2009.0,3,680,0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,5,2010,269500,1548
60,4.61512051684126,9.437714959818209,7,5,2004,2005,0.0,769,956,0.0,1947,0,0.0,2,1,3,0.6931471805599453,8,1,2004.0,2,678,0,4.919980925828125,0.0,0.0,0.0,0.0,0.0,5,2010,254900,1982
60,4.90527477843843,9.87194528452625,7,5,2005,2006,6.124683390894205,1335,1070,0.0,2462,1,0.0,2,1,4,0.6931471805599453,9,1,2006.0,2,576,239,4.890349128221754,0.0,5.1298987149230735,0.0,0.0,0.0,3,2006,320000,2784
20,4.248495242049359,9.31659049181884,6,6,1984,1984,0.0,572,0,0.0,1232,0,0.0,2,0,3,0.6931471805599453,6,0,1984.0,2,516,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,162500,2464
60,4.709530201312334,9.524347869595513,9,5,2003,2004,6.499787040655854,556,1096,0.0,2668,1,0.0,2,1,3,0.6931471805599453,10,2,2003.0,3,726,400,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,412500,3144
20,4.564348191467836,9.407796816354407,7,5,2005,2005,5.424950017481403,340,0,0.0,1541,0,0.0,2,0,3,0.6931471805599453,7,1,2005.0,2,532,0,4.262679877041316,0.0,0.0,0.0,0.0,0.0,5,2010,220000,3082
45,4.02535169073515,8.612685172875459,4,6,1956,1956,0.0,882,0,0.0,882,0,0.0,1,0,1,0.6931471805599453,4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,103200,1764
40,3.713572066704308,8.594339400592892,6,7,1926,2004,0.0,779,467,0.0,1616,0,0.0,2,0,3,0.6931471805599453,5,0,1926.0,1,216,0,0.0,5.214935757608986,0.0,0.0,0.0,0.0,10,2007,152000,2298
190,4.143134726391533,9.220983532074662,5,7,1940,1999,0.0,112,547,0.0,1355,1,0.0,2,0,4,1.0986122886681098,6,0,0.0,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,127500,1452
20,4.248495242049359,9.278839788400877,5,5,1955,1993,0.0,470,0,0.0,1867,1,0.0,1,0,2,0.6931471805599453,7,3,1955.0,1,303,476,0.0,0.0,0.0,4.962844630259907,0.0,0.0,11,2009,190000,3484
60,4.465908118654584,9.265112607823164,8,5,2007,2007,5.707110264748875,294,551,0.0,2161,1,0.0,1,1,3,0.6931471805599453,8,1,2007.0,3,789,178,4.795790545596741,0.0,0.0,0.0,0.0,0.0,11,2007,325624,3192
60,4.143134726391533,9.0173622349937,7,5,2004,2004,0.0,840,880,0.0,1720,0,0.0,2,1,3,0.6931471805599453,7,1,2004.0,2,440,100,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2007,183500,1680
20,4.248495242049359,9.72136597574484,8,6,1981,1981,6.483107351457199,1686,0,0.0,1707,0,0.0,2,1,2,0.6931471805599453,6,1,1981.0,2,511,574,4.174387269895637,0.0,0.0,0.0,0.0,0.0,1,2006,228000,3393
50,4.248495242049359,9.422139821589736,5,6,1941,1950,0.0,360,0,6.270988431858299,1382,0,0.0,1,1,2,0.6931471805599453,7,0,1991.0,2,660,237,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,128500,1574
20,4.955827057601261,10.366309203003638,6,5,1960,1960,4.727387818712341,441,0,0.0,1656,1,0.0,1,0,3,0.6931471805599453,7,2,1960.0,2,528,210,4.143134726391533,0.0,0.0,0.0,0.0,0.0,5,2010,215000,2736
160,3.80666248977032,8.576781982827894,7,7,1987,1987,0.0,354,703,0.0,1767,1,0.0,2,0,2,0.6931471805599453,5,1,1987.0,2,504,441,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2006,239000,2128
20,4.394449154672439,9.2299469016151,6,5,1961,1961,6.198478716492308,700,0,0.0,1362,1,0.0,1,1,3,0.6931471805599453,6,1,1961.0,2,504,0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,6,2008,163000,2724
20,3.871201010907891,9.426821780416844,6,5,1986,1986,4.890349128221754,0,0,0.0,1651,1,0.0,2,0,3,0.6931471805599453,7,1,1986.0,2,616,192,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,184000,3257
20,4.442651256490317,9.442721128642876,6,7,1950,2001,0.0,725,0,0.0,2158,1,0.0,2,0,4,0.6931471805599453,7,1,1950.0,2,576,0,3.4011973816621555,3.688879454113936,0.0,0.0,0.0,0.0,6,2007,243000,3360
60,4.584967478670572,9.21333588095598,6,5,1988,1989,5.594711379601839,320,896,0.0,2060,0,0.6931471805599453,2,1,4,0.6931471805599453,8,1,1988.0,2,521,0,5.43372200355424,0.0,0.0,5.262690188904886,0.0,0.0,9,2007,211000,2315
50,4.248495242049359,9.521568058002975,5,5,1958,1958,0.0,554,668,0.0,1920,1,0.0,2,0,4,0.6931471805599453,8,1,1958.0,2,451,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,172500,2304
20,4.158883083359672,9.76560384517274,9,5,2008,2009,6.618738983517219,312,0,0.0,2234,1,0.0,2,0,1,0.6931471805599453,9,1,2009.0,3,1166,0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,7,2009,501837,4450
30,4.110873864173311,9.050288983827956,5,6,1923,2006,0.0,968,0,0.0,968,0,0.0,1,0,2,0.6931471805599453,5,0,1935.0,2,480,0,0.0,5.220355825078324,0.0,0.0,0.0,0.0,7,2007,100000,1936
160,4.248495242049359,7.658227526161352,6,5,2000,2000,6.124683390894205,320,756,0.0,1525,0,0.0,2,1,3,0.6931471805599453,5,1,2000.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,177000,1525
70,4.007333185232471,8.934455109403913,7,6,1920,1950,0.0,441,901,0.0,1802,0,0.0,1,1,4,0.6931471805599453,9,1,1920.0,1,216,0,0.0,3.713572066704308,0.0,0.0,0.0,0.0,7,2006,200100,1694
20,4.110873864173311,9.11173476822206,5,6,1957,2006,4.59511985013459,0,0,0.0,1340,0,0.0,1,0,3,0.6931471805599453,7,1,1957.0,1,252,116,0.0,0.0,5.198497031265826,0.0,0.0,0.0,6,2007,120000,1340
50,4.158883083359672,9.343734255146714,7,5,2003,2003,0.0,1362,720,0.0,2082,0,0.0,2,1,3,0.6931471805599453,6,0,2003.0,2,484,280,5.476463551931511,0.0,0.0,0.0,0.0,0.0,6,2008,200000,2724
50,4.532599493153256,8.914491710191342,5,8,1908,1991,0.0,504,316,0.0,1252,0,0.0,1,0,3,0.6931471805599453,5,0,1986.0,2,576,104,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,127000,1440
75,4.51085950651685,10.041116787524166,10,9,1892,1993,0.0,1107,1518,6.35088571671474,3608,0,0.0,2,1,4,0.6931471805599453,12,2,1993.0,3,840,0,5.564520407322694,0.0,0.0,6.018593214496234,0.0,0.0,6,2006,475000,2625
80,4.248495242049359,9.205126804923296,7,5,1990,1991,0.0,577,0,0.0,1217,1,0.0,2,0,3,0.6931471805599453,6,0,1990.0,2,497,168,3.332204510175204,0.0,0.0,0.0,0.0,0.0,6,2009,173000,2405
50,4.110873864173311,9.250618218474752,5,7,1916,1987,0.0,660,704,4.976733742420574,1656,0,0.0,2,1,3,0.6931471805599453,8,0,1916.0,1,180,0,0.0,0.0,4.948759890378168,0.0,0.0,0.0,8,2009,135000,1468
90,4.174387269895637,8.856376036730422,5,5,1979,1979,5.62040086571715,0,0,0.0,1224,2,0.0,0,2,2,1.0986122886681098,6,2,1979.0,2,528,120,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,153337,2310
120,3.737669618283368,8.501876487304344,8,5,2001,2002,0.0,440,0,0.0,1593,1,0.0,1,1,0,0.6931471805599453,5,1,2001.0,2,682,0,4.795790545596741,0.0,0.0,5.41610040220442,0.0,0.0,8,2008,286000,3186
70,4.262679877041316,9.265869681768663,8,8,1932,1994,0.0,556,1178,0.0,2727,0,0.0,2,1,3,0.6931471805599453,10,2,1932.0,2,440,0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,12,2007,315000,2402
60,4.248495242049359,8.91905180393029,7,9,1972,2004,4.934473933130692,99,754,0.0,1479,1,0.0,1,1,4,0.6931471805599453,7,0,1972.0,2,484,0,3.49650756146648,0.0,0.0,0.0,0.0,0.0,6,2007,184000,1450
20,4.23410650459726,9.106977858981027,7,5,1999,1999,0.0,871,0,0.0,1431,1,0.0,2,0,3,0.6931471805599453,6,0,1999.0,2,666,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,9,2009,192000,2862
160,3.218875824868201,7.833203948641057,7,5,2004,2004,3.9318256327243257,970,739,0.0,1709,0,0.0,2,0,3,0.6931471805599453,7,0,2004.0,2,380,0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,5,2006,130000,1940
20,4.110873864173311,8.879193928110318,5,7,1972,1972,0.0,474,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,5,0,1989.0,1,352,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,127000,1728
160,3.218875824868201,7.732369222284388,6,6,1976,1976,0.0,289,601,0.0,1456,0,0.0,2,1,3,0.6931471805599453,7,1,1976.0,2,440,87,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,148500,1710
20,4.382026634673881,9.150271845510064,7,5,2007,2007,5.327876168789581,600,0,0.0,1726,1,0.0,2,0,3,0.6931471805599453,8,1,2007.0,3,786,171,4.934473933130692,0.0,0.0,5.58724865840025,0.0,0.0,9,2007,311872,3452
75,5.1647859739235145,10.143291544743445,8,4,1918,1990,0.0,140,1360,5.973809611869261,3112,1,0.6931471805599453,2,0,4,0.6931471805599453,8,1,1918.0,2,795,0,2.833213344056216,6.315358001522335,0.0,0.0,6.240275845170769,0.0,3,2006,235000,2720
75,4.532599493153256,8.616314282284044,6,6,1912,1950,0.0,755,929,5.918893854273146,2229,0,0.0,1,0,5,0.6931471805599453,8,0,0.0,0,0,0,5.293304824724492,3.4339872044851463,0.0,0.0,0.0,0.0,7,2009,104000,1684
20,4.343805421853684,9.16868469670735,8,5,2004,2005,5.572154032177765,625,0,0.0,1713,1,0.0,2,0,3,0.6931471805599453,7,1,2004.0,3,856,0,3.295836866004329,0.0,0.0,5.14166355650266,0.0,0.0,1,2009,274900,3426
20,4.394449154672439,9.053335623166015,4,5,2003,2004,0.0,1121,0,0.0,1121,0,0.0,2,0,2,0.6931471805599453,5,0,2003.0,2,440,132,4.174387269895637,0.0,0.0,0.0,0.0,0.0,3,2010,140000,2242
20,4.330733340286331,9.222861652529854,6,6,1977,1977,0.0,276,0,0.0,1279,0,0.6931471805599453,2,0,3,0.6931471805599453,6,2,1980.0,2,473,238,4.430816798843313,0.0,0.0,0.0,0.0,0.0,2,2008,171500,2475
50,3.9318256327243257,8.853808274977197,6,6,1924,1950,0.0,0,445,0.0,1310,0,0.0,2,0,2,0.6931471805599453,6,0,1924.0,1,398,0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,5,2006,112000,1482
120,4.248495242049359,8.398184404834035,6,5,2004,2004,5.327876168789581,186,0,0.0,848,1,0.0,1,0,1,0.6931471805599453,3,1,2004.0,2,420,149,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,149000,1696
50,3.9318256327243257,8.160803920954665,5,7,1947,1950,0.0,408,564,0.0,1284,0,0.0,1,1,2,0.6931471805599453,5,0,1948.0,1,240,0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,4,2009,110000,1440
20,4.605170185988092,9.380251908693456,7,5,1990,1990,0.0,1424,0,0.0,1442,0,0.0,2,0,3,0.6931471805599453,5,0,1990.0,2,500,0,3.555348061489413,0.0,6.2324480165505225,0.0,0.0,0.0,5,2009,180500,2866
20,3.713572066704308,9.52325149847374,5,5,1962,1962,0.0,1140,0,0.0,1696,0,0.0,1,1,3,0.6931471805599453,8,1,1962.0,1,349,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,3,2007,143900,2836
20,4.248495242049359,9.433003808053517,4,5,1960,1960,0.0,375,0,0.0,1100,1,0.0,1,0,3,0.6931471805599453,6,1,1960.0,1,312,355,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,141000,2200
60,4.248495242049359,9.57254997141339,7,5,1988,1989,4.859812404361672,92,882,0.0,2062,1,0.0,2,1,3,0.6931471805599453,7,1,1988.0,2,454,60,4.02535169073515,0.0,0.0,5.043425116919247,0.0,0.0,4,2007,277000,2337
20,4.330733340286331,9.018089684104345,6,7,1964,1964,5.564520407322694,305,0,0.0,1092,1,0.0,1,0,3,0.6931471805599453,6,0,1964.0,2,504,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,145000,2184
30,4.219507705176107,8.63141433550626,5,6,1925,1950,0.0,396,0,0.0,864,1,0.0,1,0,2,0.6931471805599453,5,0,0.0,0,0,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,4,2008,98000,1728
20,4.430816798843313,9.251578279992428,6,5,2009,2009,0.0,1176,0,0.0,1212,0,0.0,2,0,3,0.6931471805599453,6,0,2009.0,2,460,100,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,3,2010,186000,2424
60,4.290459441148391,9.0642735958414,7,5,2009,2009,0.0,78,920,0.0,1852,1,0.0,2,1,3,0.6931471805599453,7,1,2009.0,2,644,168,4.691347882229144,0.0,0.0,0.0,0.0,0.0,7,2009,252678,1832
20,3.784189633918261,9.515543058145951,5,5,1995,1995,0.0,274,0,0.0,990,0,0.6931471805599453,1,0,3,0.6931471805599453,5,0,1996.0,2,576,224,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,156000,1980
60,4.248495242049359,9.29660980712836,6,7,1977,1977,5.0369526024136295,311,703,0.0,1392,0,0.0,1,1,3,0.6931471805599453,6,0,1977.0,1,299,0,3.610917912644224,0.0,0.0,0.0,0.0,6.111467339502679,3,2010,161750,1378
20,4.290459441148391,9.211539652551664,5,6,1957,1996,4.174387269895637,710,0,0.0,1236,0,0.6931471805599453,1,0,2,0.6931471805599453,6,1,1957.0,1,447,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,134450,2306
20,4.189654742026425,9.042040056544485,7,5,2004,2004,5.58724865840025,490,0,0.0,1436,1,0.0,2,0,3,0.6931471805599453,8,0,2004.0,2,484,139,4.59511985013459,0.0,0.0,0.0,0.0,0.0,4,2008,210000,2872
70,4.060443010546419,9.20099685697303,4,4,1925,1950,0.0,686,518,0.0,1328,0,0.0,1,0,3,0.6931471805599453,8,0,1940.0,1,210,0,5.153291594497779,4.110873864173311,0.0,0.0,0.0,0.0,9,2006,107000,1496
50,4.248495242049359,9.658928824466434,7,9,1939,2006,5.746203190540153,457,817,0.0,1954,0,0.6931471805599453,1,1,3,0.6931471805599453,8,2,1939.0,2,431,0,4.787491742782046,5.017279836814924,0.0,0.0,0.0,0.0,5,2008,311500,1935
120,3.784189633918261,8.010027528481734,7,5,2005,2006,2.833213344056216,1232,0,0.0,1248,0,0.0,2,0,2,0.6931471805599453,5,0,2005.0,2,438,108,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,167240,2496
20,4.30406509320417,9.103979355984771,7,5,2006,2006,0.0,1498,0,0.0,1498,0,0.0,2,0,2,0.6931471805599453,5,0,2006.0,2,675,351,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,4,2006,204900,2996
60,4.248495242049359,8.995784837848506,6,5,2002,2002,0.0,1010,1257,0.0,2267,0,0.0,2,1,4,0.6931471805599453,8,1,2002.0,2,390,120,3.8501476017100575,0.0,0.0,0.0,0.0,0.0,12,2009,200000,2020
60,4.454347296253507,9.348013177101256,6,6,1975,1975,0.0,163,741,0.0,1552,1,0.0,2,1,3,0.6931471805599453,6,1,1975.0,2,434,209,5.342334251964811,0.0,0.0,0.0,0.0,0.0,2,2006,179900,1524
20,4.262679877041316,9.259225769705994,4,6,1971,1971,0.0,160,0,0.0,864,0,0.0,1,0,2,0.6931471805599453,4,0,1989.0,2,576,216,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,97000,1728
20,4.6443908991413725,9.508442961755849,10,5,2003,2003,6.827629234502852,2336,0,0.0,2392,0,0.0,2,0,3,0.6931471805599453,8,1,2003.0,3,968,248,4.663439094112067,0.0,0.0,0.0,0.0,0.0,6,2009,386250,4784
160,3.091042453358316,7.427144133408616,5,5,1971,1971,4.962844630259907,630,672,0.0,1302,0,0.0,2,1,3,0.6931471805599453,6,0,1991.0,1,280,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,112000,1260
